t,g,z_hat,Ω,E,v_1,L_tilde,entry_residual,λ_ii,S,z_bar,c,π_min,log_M,U,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,w,r
71.0,0.008830957546564764,1.8426171111714091,0.9113956956888059,0.02000000231292066,4.950471407214765,0.23654088485996855,0.0,0.8579541321928085,0.10940161662146045,1.336532089275336,1.0203876062344055,0.18712670652379154,0.6077372248668114,49.13189886249504,2.2261139263158713,0.09970816249019597,0.028236267086920806,0.10859645528285178,0.9152453787078543,0.050330954781369217
71.44000000000005,0.008830957509725455,1.8426171121592507,0.9113956958466457,0.02000000251858521,4.950471407214765,0.2365408857740037,0.0,0.8579541323776605,0.10940161643719759,1.3365320892493304,1.0203876049929141,0.18712670630766823,0.6116228454993229,49.320438829741754,2.2261139256191718,0.09970816233952753,0.02823626701609522,0.10859645641838095,0.9152453786900459,0.05033095472724999
72.0,0.0088309574620602,1.8426171134499774,0.9113956960896566,0.02000000278333237,4.950471407214765,0.2365408869583852,0.0,0.8579541326191903,0.10940161619878551,1.3365320892401746,1.0203876034029602,0.1871267060201568,0.6165681823381745,49.56050627028198,2.2261139247133865,0.09970816214882558,0.028236266924692943,0.10859645788486667,0.915245378683776,0.050330954649656624
72.27999999999997,0.008830957437391531,1.842617114127172,0.9113956962290917,0.0200000029180023,4.950471407214765,0.23654088756144712,0.0,0.8579541327459117,0.10940161607539778,1.3365320892434283,1.0203876025994325,0.18712670587135438,0.6190408487817552,49.68058557124584,2.2261139242363472,0.09970816205162494,0.02823626687710748,0.10859645863271468,0.9152453786860041,0.05033095461222356
72.66399999999999,0.008830957403253096,1.8426171150773099,0.9113956964400399,0.02000000310409738,4.950471407214765,0.23654088839820928,0.0,0.8579541329237083,0.10940161590464414,1.3365320892583306,1.0203876014924502,0.18712670566172795,0.6224319388578289,49.845315572970826,2.2261139235677896,0.0997081619190789,0.028236266810817173,0.10859645966831319,0.915245378696209,0.05033095455017406
72.856,0.008830957386202872,1.8426171155652973,0.9113956965542436,0.020000003198085134,4.950471407214765,0.23654088882305757,0.0,0.8579541330150238,0.10940161581936234,1.3365320892699408,1.020387600933491,0.18712670555406458,0.6241274816789526,49.9277023210323,2.2261139232244207,0.09970816185384748,0.0282362667769523,0.10859646019225783,0.9152453787041597,0.05033095451811678
72.952,0.008830957377586419,1.842617115812594,0.9113956966135337,0.02000000324540902,4.950471407214765,0.23654088903717202,0.0,0.8579541330612998,0.10940161577626456,1.3365320892767798,1.0203876006525412,0.18712670549950408,0.6249752539043446,49.9689011622171,2.2261139230504123,0.0997081618210548,0.028236266759834497,0.10859646045628274,0.9152453787088429,0.05033095450180933
73.0,0.008830957373374438,1.8426171159370737,0.9113956966437257,0.020000003269054784,4.950471407214765,0.23654088914465832,0.0,0.8579541330845933,0.10940161575519705,1.3365320892804569,1.0203876005116896,0.18712670547204033,0.6253991391259662,49.98950195121775,2.226113922962823,0.09970816180515701,0.028236266751228808,0.10859646058827255,0.9152453787113609,0.050330954493693854
73.024,0.008830957371226009,1.842617115999508,0.9113956966589583,0.020000003280929657,4.950471407214765,0.23654088919851093,0.0,0.8579541330962764,0.10940161574445105,1.3365320892823616,1.0203876004411683,0.18712670545826154,0.6256110823650667,49.999802690093446,2.226113922918895,0.09970816179702963,0.0282362667469153,0.10859646065456602,0.9152453787126652,0.050330954523306104
74.0,0.00883095728281477,1.8426171186041063,0.91139569735851,0.020000003762215664,4.950471407214765,0.2365408913906986,0.0,0.8579541335836672,0.10940161530223573,1.3365320894050803,1.0203875976049297,0.1871267048836207,0.6342300968851581,50.41889431170854,2.226113921086183,0.09970816147052858,0.028236266568952173,0.10859646335121782,0.915245378796702,0.050330954339676826
74.488,0.008830957241894965,1.8426171199853116,0.9113956977530461,0.020000004007672517,4.950471407214765,0.23654089253347843,0.0,0.857954133842128,0.10940161509756302,1.3365320894860655,1.0203875961393967,0.1871267045788878,0.6385396047187011,50.628584409274744,2.226113920114308,0.09970816132715363,0.028236266475309378,0.10859646473101546,0.9152453788521598,0.05033095408813223
74.744,0.008830957226940921,1.8426171206596107,0.9113956978793849,0.020000004136679173,4.950471407214765,0.23654089314689808,0.0,0.8579541339683077,0.10940161502276591,1.3365320894808677,1.0203875953155732,0.18712670443011736,0.6408003287228179,50.738624716702155,2.2261139196398436,0.09970816127280553,0.028236266427540128,0.10859646544655242,0.9152453788486005,0.05033095392735272
74.872,0.008830957223332067,1.842617120975766,0.9113956979112816,0.020000004199833506,4.950471407214765,0.2365408934574093,0.0,0.8579541340274689,0.10940161500471514,1.3365320894599764,1.0203875948846153,0.1871267043603644,0.6419306912014573,50.79365498033966,2.2261139194173833,0.09970816125984369,0.028236266404295787,0.10859646579326984,0.9152453788342942,0.050330953845731344
74.93599999999999,0.008830957223984942,1.8426171211282774,0.911395697918909,0.020000004229856476,4.950471407214765,0.23654089361369487,0.0,0.857954134056008,0.10940161500798068,1.3365320894446606,1.0203875946640417,0.1871267043267168,0.6424958731002574,50.82117264823413,2.226113919310069,0.09970816126365434,0.028236266392842463,0.10859646595719806,0.9152453788238062,0.05033095381021025
74.96799999999999,0.008830957225687514,1.8426171212028442,0.9113956979208837,0.0200000042438327,4.950471407214765,0.2365408936921418,0.0,0.8579541340699613,0.10940161501649662,1.336532089435988,1.0203875945525738,0.18712670431012712,0.6427784625637432,50.83493211729116,2.2261139192577235,0.09970816127163176,0.028236266387188284,0.10859646603332178,0.9152453788178673,0.05033095390866008
74.984,0.008830957228295017,1.8426171212251312,0.911395697921414,0.020000004249118117,4.950471407214765,0.23654089373115664,0.0,0.8579541340741319,0.10940161502953881,1.3365320894333554,1.0203875944984193,0.18712670430136522,0.6429197581889502,50.84181201071258,2.226113919245443,0.09970816128357637,0.02823626638549646,0.10859646606208383,0.9152453788160645,0.050330957503378786
74.99199999999999,0.008830957519458808,1.8426171212079532,0.9113956979215541,0.02000000400436471,4.950471407214765,0.23654089373084702,0.0,0.8579541340709175,0.10940161648588188,1.3365320894357549,1.0203875945006649,0.18712670430071124,0.6429904086808387,50.84525199714614,2.226113919261462,0.09970816261089652,0.028236266386817453,0.10859646473313303,0.9152453788177076,0.05033023898578354
74.996,0.008830951512093548,1.8426171502504745,0.9113956979215903,0.020000009451979328,4.950471407203009,0.23654089369910639,-1.177280495312516e-11,0.8579541395055587,0.10940158643824231,1.3365320855388154,1.0203875915679335,0.1871267054938225,0.643025732431358,50.846972000344046,2.2261138921010564,0.09970813522561103,0.028236264160779484,0.10859649431271587,0.9152453761491178,0.05034781006164473
74.99799999999999,0.008830958019650743,1.842617100638353,0.9113956979215995,0.0199999992477594,4.950471407214765,0.2365408717601327,0.0,0.8579541302217888,0.1094016189877419,1.3365320921958421,1.0203876259724436,0.18712670884628077,0.6430433943076106,50.84783200436737,2.226113933728616,0.09970816489108593,0.02823626796342915,0.1085964389056176,0.915245380707791,0.050330972743449304
74.999,0.008830955333497205,1.8426171006352945,0.9113956979216018,0.020000001500855277,4.950471407214765,0.23654087174912702,0.0,0.8579541302212164,0.10940160555213911,1.3365320921962542,1.0203876259874676,0.1871267088488529,0.643052225327968,50.848262006985216,2.2261139337290894,0.0997081526459356,0.028236267963663644,0.10859645113952776,0.9152453807080733,0.050336130101146286
75.0,0.008830960000907917,1.8426170489641287,0.9113956979216026,0.02,4.950471407242193,0.23654087175887434,2.7467805807646073e-11,0.8579541205521429,0.10940162889759403,1.336532099129561,1.0203876312677365,0.1871267067375609,0.6430610951173837,50.848692010023164,2.2261139820415647,0.09970817392288288,0.028236271924134474,0.10859644299015063,0.9152453854559406,0.050330960000907914
